xintercept	key	showSelected1	PANEL
5.04018885966644	log.n	5.04018885966644	7
5.04983546113378	log.n	5.04983546113378	7
5.05942041918764	log.n	5.05942041918764	7
5.0688844241304	log.n	5.0688844241304	7
5.07828909010915	log.n	5.07828909010915	7
5.08450035010842	log.n	5.08450035010842	7
5.09067326801957	log.n	5.09067326801957	7
5.10587200661176	log.n	5.10587200661176	7
5.12689612473351	log.n	5.12689612473351	7
5.13873099677646	log.n	5.13873099677646	7
5.14457901665806	log.n	5.14457901665806	7
5.15039303565562	log.n	5.15039303565562	7
5.16188779476797	log.n	5.16188779476797	7
5.17331686380599	log.n	5.17331686380599	7
5.17896664143296	log.n	5.17896664143296	7
5.18458467806642	log.n	5.18458467806642	7
5.20387081545954	log.n	5.20387081545954	7
5.22839889395414	log.n	5.22839889395414	7
5.25727831103023	log.n	5.25727831103023	7
5.32204533712618	log.n	5.32204533712618	7
5.37523553890547	log.n	5.37523553890547	7
5.38906130457073	log.n	5.38906130457073	7
5.39589512393506	log.n	5.39589512393506	7
5.4049043766864	log.n	5.4049043766864	7
5.41609052556366	log.n	5.41609052556366	7
5.43792805731499	log.n	5.43792805731499	7
5.45745331475093	log.n	5.45745331475093	7
5.46592809390782	log.n	5.46592809390782	7
5.48880110480192	log.n	5.48880110480192	7
5.50735993628017	log.n	5.50735993628017	7
5.51140854139648	log.n	5.51140854139648	7
5.52930309532227	log.n	5.52930309532227	7
5.54712676468739	log.n	5.54712676468739	7
5.55871029432816	log.n	5.55871029432816	7
5.57966574213598	log.n	5.57966574213598	7
5.60387903908871	log.n	5.60387903908871	7
5.62399143974397	log.n	5.62399143974397	7
5.64360179632061	log.n	5.64360179632061	7
5.71215640330681	log.n	5.71215640330681	7
5.76988105946189	log.n	5.76988105946189	7
5.78979180655523	log.n	5.78979180655523	7
5.84573243923436	log.n	5.84573243923436	7
5.89023812806251	log.n	5.89023812806251	7
5.92778928033326	log.n	5.92778928033326	7
5.96228571607674	log.n	5.96228571607674	7
5.96742714955453	log.n	5.96742714955453	7
5.99121135801408	log.n	5.99121135801408	7
6.01615418526952	log.n	6.01615418526952	7
6.02102040372863	log.n	6.02102040372863	7
6.02465678339317	log.n	6.02465678339317	7
6.05404244210088	log.n	6.05404244210088	7
6.09126893119826	log.n	6.09126893119826	7
6.10367091988116	log.n	6.10367091988116	7
6.13411510471867	log.n	6.13411510471867	7
6.18389162421	log.n	6.18389162421	7
6.2115910139049	log.n	6.2115910139049	7
6.22157138518617	log.n	6.22157138518617	7
6.22850905843297	log.n	6.22850905843297	7
6.25543864326934	log.n	6.25543864326934	7
6.37791427783214	log.n	6.37791427783214	7
6.47697117945633	log.n	6.47697117945633	7
6.47927710206761	log.n	6.47927710206761	7
7.28414964452454	log.n	7.28414964452454	7
8.26901262111062	log.n	8.26901262111062	7
8.46907631233046	log.n	8.46907631233046	7
8.5886706719164	log.n	8.5886706719164	7
-0.864510435724094	log.rss.1	-0.864510435724094	8
-0.568351165309297	log.rss.1	-0.568351165309297	8
-0.310772706670649	log.rss.1	-0.310772706670649	8
-0.26080414268831	log.rss.1	-0.26080414268831	8
-0.242656739092599	log.rss.1	-0.242656739092599	8
-0.22102760588812	log.rss.1	-0.22102760588812	8
-0.160640579503294	log.rss.1	-0.160640579503294	8
-0.0773648509102559	log.rss.1	-0.0773648509102559	8
-0.0320181031998384	log.rss.1	-0.0320181031998384	8
0.00305861380264272	log.rss.1	0.00305861380264272	8
0.0354258401153429	log.rss.1	0.0354258401153429	8
0.0518749683550526	log.rss.1	0.0518749683550526	8
0.095489915910694	log.rss.1	0.095489915910694	8
0.124400082196657	log.rss.1	0.124400082196657	8
0.134299591009318	log.rss.1	0.134299591009318	8
0.153934295573265	log.rss.1	0.153934295573265	8
0.197424740450898	log.rss.1	0.197424740450898	8
0.233791508252039	log.rss.1	0.233791508252039	8
0.236677082033339	log.rss.1	0.236677082033339	8
0.23748721068976	log.rss.1	0.23748721068976	8
0.259933441418394	log.rss.1	0.259933441418394	8
0.306612636113008	log.rss.1	0.306612636113008	8
0.332514961595774	log.rss.1	0.332514961595774	8
0.336802195690718	log.rss.1	0.336802195690718	8
0.342895162723512	log.rss.1	0.342895162723512	8
0.358162365366992	log.rss.1	0.358162365366992	8
0.381770269324096	log.rss.1	0.381770269324096	8
0.395972236573647	log.rss.1	0.395972236573647	8
0.416202572777373	log.rss.1	0.416202572777373	8
0.449326948068923	log.rss.1	0.449326948068923	8
0.491057608922484	log.rss.1	0.491057608922484	8
0.525085231345902	log.rss.1	0.525085231345902	8
0.541222387607044	log.rss.1	0.541222387607044	8
0.553393315337999	log.rss.1	0.553393315337999	8
0.584868326354053	log.rss.1	0.584868326354053	8
0.638334690748531	log.rss.1	0.638334690748531	8
0.673919562964832	log.rss.1	0.673919562964832	8
0.713469572855734	log.rss.1	0.713469572855734	8
0.753387920730107	log.rss.1	0.753387920730107	8
0.763420683109153	log.rss.1	0.763420683109153	8
0.783811901687569	log.rss.1	0.783811901687569	8
0.819172930411671	log.rss.1	0.819172930411671	8
0.83584382359119	log.rss.1	0.83584382359119	8
0.840518096302218	log.rss.1	0.840518096302218	8
0.853665486942916	log.rss.1	0.853665486942916	8
0.864083739828093	log.rss.1	0.864083739828093	8
0.877004839322216	log.rss.1	0.877004839322216	8
0.89848605219098	log.rss.1	0.89848605219098	8
0.922661060535975	log.rss.1	0.922661060535975	8
0.944595975851018	log.rss.1	0.944595975851018	8
0.965343246913308	log.rss.1	0.965343246913308	8
0.983109847426558	log.rss.1	0.983109847426558	8
0.999505143331677	log.rss.1	0.999505143331677	8
1.01472761966077	log.rss.1	1.01472761966077	8
1.02733435451781	log.rss.1	1.02733435451781	8
1.07764893691992	log.rss.1	1.07764893691992	8
1.12394491799335	log.rss.1	1.12394491799335	8
1.16218489459145	log.rss.1	1.16218489459145	8
1.22560867449041	log.rss.1	1.22560867449041	8
1.25919272301296	log.rss.1	1.25919272301296	8
1.26402266525632	log.rss.1	1.26402266525632	8
1.27018313246983	log.rss.1	1.27018313246983	8
1.2860477241317	log.rss.1	1.2860477241317	8
1.29838853702448	log.rss.1	1.29838853702448	8
1.3113819455507	log.rss.1	1.3113819455507	8
1.34196682754856	log.rss.1	1.34196682754856	8
1.37572468323001	log.rss.1	1.37572468323001	8
1.39383554618389	log.rss.1	1.39383554618389	8
1.39659344311974	log.rss.1	1.39659344311974	8
1.40241813630432	log.rss.1	1.40241813630432	8
1.40992998436317	log.rss.1	1.40992998436317	8
1.43217550207157	log.rss.1	1.43217550207157	8
1.52214537541918	log.rss.1	1.52214537541918	8
1.6022403192008	log.rss.1	1.6022403192008	8
1.61980779222736	log.rss.1	1.61980779222736	8
1.64971459107854	log.rss.1	1.64971459107854	8
1.69738040174995	log.rss.1	1.69738040174995	8
1.74375397670084	log.rss.1	1.74375397670084	8
1.77013391783256	log.rss.1	1.77013391783256	8
1.81917347873603	log.rss.1	1.81917347873603	8
1.86875958483129	log.rss.1	1.86875958483129	8
1.90034426559358	log.rss.1	1.90034426559358	8
1.93256546555622	log.rss.1	1.93256546555622	8
1.97290684184435	log.rss.1	1.97290684184435	8
2.03514838689041	log.rss.1	2.03514838689041	8
2.10740482036071	log.rss.1	2.10740482036071	8
2.18984547010235	log.rss.1	2.18984547010235	8
2.31715982836332	log.rss.1	2.31715982836332	8
2.48228983755051	log.rss.1	2.48228983755051	8
2.63351466975524	log.rss.1	2.63351466975524	8
2.73793444722927	log.rss.1	2.73793444722927	8
2.77427452655245	log.rss.1	2.77427452655245	8
3.27503268532974	log.rss.1	3.27503268532974	8
4.365008016314	log.rss.1	4.365008016314	8
5.07454039068833	log.rss.1	5.07454039068833	8
5.24181822850971	log.rss.1	5.24181822850971	8
5.29805192251759	log.rss.1	5.29805192251759	8
5.39727452398341	log.rss.1	5.39727452398341	8
5.54417685572189	log.rss.1	5.54417685572189	8
