linetype	x	xend	y	yend	key	showSelected1	showSelected2	PANEL
dotted	-3.65457367769054	-2.8903268175071	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.8903268175071	margin	2
dotted	-3.65457367769054	-2.88871961823805	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.88871961823805	margin	2
dotted	-3.65457367769054	-2.88532403385801	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.88532403385801	margin	2
dotted	-3.65457367769054	-2.87672990892027	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.87672990892027	margin	2
dotted	-3.65457367769054	-2.8631083816259	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.8631083816259	margin	2
dotted	-3.65457367769054	-2.85428308693244	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.85428308693244	margin	2
dotted	-3.65457367769054	-2.84181173764153	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.84181173764153	margin	2
dotted	-3.65457367769054	-2.83007162703623	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.83007162703623	margin	2
dotted	-3.65457367769054	-2.82380106448097	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.82380106448097	margin	2
dotted	-3.65457367769054	-2.81644846638205	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.81644846638205	margin	2
dotted	-3.65457367769054	-2.80999344651041	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.80999344651041	margin	2
dotted	-3.65457367769054	-2.79804633071877	-0.206188746046277	-0.206188746046277	log.mad left -1	-2.79804633071877	margin	2
dotted	-3.65457367769054	-2.77797327190277	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.77797327190277	margin	2
dotted	-3.65457367769054	-2.75634625462163	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.75634625462163	margin	2
dotted	-3.65457367769054	-2.73877837170882	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.73877837170882	margin	2
dotted	-3.65457367769054	-2.72755138854465	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.72755138854465	margin	2
dotted	-3.65457367769054	-2.71015428633862	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.71015428633862	margin	2
dotted	-3.65457367769054	-2.69243076768016	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.69243076768016	margin	2
dotted	-3.65457367769054	-2.68920926340671	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.68920926340671	margin	2
dotted	-3.65457367769054	-2.68210493411309	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.68210493411309	margin	2
dotted	-3.65457367769054	-2.66526584268327	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.66526584268327	margin	2
dotted	-3.65457367769054	-2.65275784209228	-0.0240063314652593	-0.0240063314652593	log.mad left -1	-2.65275784209228	margin	2
dotted	-3.65457367769054	-2.64837890931216	-0.0240063314652593	-0.0240063314652593	log.mad left -1	-2.64837890931216	margin	2
dotted	-3.65457367769054	-2.64541549027185	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.64541549027185	margin	2
dotted	-3.65457367769054	-2.64417817866232	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.64417817866232	margin	2
dotted	-3.65457367769054	-2.64298500767469	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.64298500767469	margin	2
dotted	-3.65457367769054	-2.63963557786102	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-2.63963557786102	margin	2
dotted	-3.65457367769054	-2.63594106841411	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-2.63594106841411	margin	2
dotted	-3.65457367769054	-2.62673272329374	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-2.62673272329374	margin	2
dotted	-3.65457367769054	-2.60328130640727	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-2.60328130640727	margin	2
dotted	-3.65457367769054	-2.5641389859189	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-2.5641389859189	margin	2
dotted	-3.65457367769054	-2.53912206891868	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.53912206891868	margin	2
dotted	-3.65457367769054	-2.5371184193979	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.5371184193979	margin	2
dotted	-3.65457367769054	-2.52571007904757	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.52571007904757	margin	2
dotted	-3.65457367769054	-2.51539805737777	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.51539805737777	margin	2
dotted	-3.65457367769054	-2.50951220459111	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.50951220459111	margin	2
dotted	-3.65457367769054	-2.50007761910465	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.50007761910465	margin	2
dotted	-3.65457367769054	-2.49343394820107	-0.11466336203393	-0.11466336203393	log.mad left -1	-2.49343394820107	margin	2
dotted	-3.65457367769054	-2.48991132351453	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.48991132351453	margin	2
dotted	-3.65457367769054	-2.48671730770037	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.48671730770037	margin	2
dotted	-3.65457367769054	-2.47392230699237	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.47392230699237	margin	2
dotted	-3.65457367769054	-2.45628574046295	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.45628574046295	margin	2
dotted	-3.65457367769054	-2.41958454296112	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.41958454296112	margin	2
dotted	-3.65457367769054	-2.38841376059838	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.38841376059838	margin	2
dotted	-3.65457367769054	-2.37120435033153	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.37120435033153	margin	2
dotted	-3.65457367769054	-2.35492905951166	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.35492905951166	margin	2
dotted	-3.65457367769054	-2.35226679651821	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.35226679651821	margin	2
dotted	-3.65457367769054	-2.33839145710276	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.33839145710276	margin	2
dotted	-3.65457367769054	-2.31494757059488	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.31494757059488	margin	2
dotted	-3.65457367769054	-2.29231883865383	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.29231883865383	margin	2
dotted	-3.65457367769054	-2.27441211011336	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.27441211011336	margin	2
dotted	-3.65457367769054	-2.26777564883725	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.26777564883725	margin	2
dotted	-3.65457367769054	-2.2635485360225	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.2635485360225	margin	2
dotted	-3.65457367769054	-2.25402517862556	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.25402517862556	margin	2
dotted	-3.65457367769054	-2.23402864892722	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.23402864892722	margin	2
dotted	-3.65457367769054	-2.20496580660434	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.20496580660434	margin	2
dotted	-3.65457367769054	-2.1816656939412	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.1816656939412	margin	2
dotted	-3.65457367769054	-2.16812652631956	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.16812652631956	margin	2
dotted	-3.65457367769054	-2.14721737123815	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.14721737123815	margin	2
dotted	-3.65457367769054	-2.11249860640012	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.11249860640012	margin	2
dotted	-3.65457367769054	-2.09325687446392	-0.245738182115472	-0.245738182115472	log.mad left -1	-2.09325687446392	margin	2
dotted	-3.65457367769054	-2.03548671906702	-0.195499260557359	-0.195499260557359	log.mad left -1	-2.03548671906702	margin	2
dotted	-3.65457367769054	-1.89926384535668	-0.11466336203393	-0.11466336203393	log.mad left -1	-1.89926384535668	margin	2
dotted	-3.65457367769054	-1.78601242465807	-0.0745565562983179	-0.0745565562983179	log.mad left -1	-1.78601242465807	margin	2
dotted	-3.65457367769054	-1.69846549782181	-0.0531604106019917	-0.0531604106019917	log.mad left -1	-1.69846549782181	margin	2
dotted	-3.65457367769054	-1.63850006510732	-0.00261018576893307	-0.00261018576893307	log.mad left -1	-1.63850006510732	margin	2
dotted	-3.65457367769054	-1.60242408894456	-0.00261018576893307	-0.00261018576893307	log.mad left -1	-1.60242408894456	margin	2
dotted	-3.65457367769054	-1.56256020836578	0.0618046851356349	0.0618046851356349	log.mad left -1	-1.56256020836578	margin	2
dotted	-3.65457367769054	-1.46591940265293	0.0618046851356349	0.0618046851356349	log.mad left -1	-1.46591940265293	margin	2
dotted	-3.46142381629557	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.46142381629557	margin	2
dotted	-3.43282747291109	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.43282747291109	margin	2
dotted	-3.40517154532405	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.40517154532405	margin	2
dotted	-3.3425240529057	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.3425240529057	margin	2
dotted	-3.28690415923927	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.28690415923927	margin	2
dotted	-3.25718137605412	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.25718137605412	margin	2
dotted	-3.23007133061773	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.23007133061773	margin	2
dotted	-3.19934456195085	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.19934456195085	margin	2
dotted	-3.18268254716402	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.18268254716402	margin	2
dotted	-3.17626573633418	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.17626573633418	margin	2
dotted	-3.15418441021787	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.15418441021787	margin	2
dotted	-3.13510218222723	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.13510218222723	margin	2
dotted	-3.1288321516282	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.1288321516282	margin	2
dotted	-3.12428325754699	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.12428325754699	margin	2
dotted	-3.11052969191975	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.11052969191975	margin	2
dotted	-3.09633058719428	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.09633058719428	margin	2
dotted	-3.06797832719976	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.06797832719976	margin	2
dotted	-3.03874000705693	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.03874000705693	margin	2
dotted	-3.03275494018199	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.03275494018199	margin	2
dotted	-3.01673144302113	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-3.01673144302113	margin	2
dotted	-2.9997273296055	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.9997273296055	margin	2
dotted	-2.99300764584068	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.99300764584068	margin	2
dotted	-2.97756749772815	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.97756749772815	margin	2
dotted	-2.95671233316695	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.95671233316695	margin	2
dotted	-2.93399282300782	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.93399282300782	margin	2
dotted	-2.91925822882904	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.91925822882904	margin	2
dotted	-2.91272294490496	-0.891915242732841	0.0618046851356349	0.0618046851356349	log.mad right -1	-2.91272294490496	margin	2
dotted	-2.90091679298919	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.90091679298919	margin	2
dotted	-2.89532856742363	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.89532856742363	margin	2
dotted	-2.89331240801927	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.89331240801927	margin	2
dotted	-2.8903268175071	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.8903268175071	margin	2
dotted	-2.88871961823805	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.88871961823805	margin	2
dotted	-2.88532403385801	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.88532403385801	margin	2
dotted	-2.87672990892027	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.87672990892027	margin	2
dotted	-2.8631083816259	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.8631083816259	margin	2
dotted	-2.85428308693244	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.85428308693244	margin	2
dotted	-2.84181173764153	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.84181173764153	margin	2
dotted	-2.83007162703623	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.83007162703623	margin	2
dotted	-2.82380106448097	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.82380106448097	margin	2
dotted	-2.81644846638205	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.81644846638205	margin	2
dotted	-2.80999344651041	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.80999344651041	margin	2
dotted	-2.79804633071877	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.79804633071877	margin	2
dotted	-2.77797327190277	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.77797327190277	margin	2
dotted	-2.75634625462163	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.75634625462163	margin	2
dotted	-2.73877837170882	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.73877837170882	margin	2
dotted	-2.72755138854465	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.72755138854465	margin	2
dotted	-2.71015428633862	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.71015428633862	margin	2
dotted	-2.69243076768016	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.69243076768016	margin	2
dotted	-2.68920926340671	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.68920926340671	margin	2
dotted	-2.68210493411309	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.68210493411309	margin	2
dotted	-2.66526584268327	-0.891915242732841	0.165906044690278	0.165906044690278	log.mad right -1	-2.66526584268327	margin	2
dotted	-2.65275784209228	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.65275784209228	margin	2
dotted	-2.64837890931216	-0.891915242732841	0.116143777886932	0.116143777886932	log.mad right -1	-2.64837890931216	margin	2
dotted	-2.64541549027185	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.64541549027185	margin	2
dotted	-2.64417817866232	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.64417817866232	margin	2
dotted	-2.64298500767469	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.64298500767469	margin	2
dotted	-2.63963557786102	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.63963557786102	margin	2
dotted	-2.63594106841411	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.63594106841411	margin	2
dotted	-2.62673272329374	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.62673272329374	margin	2
dotted	-2.60328130640727	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.60328130640727	margin	2
dotted	-2.5641389859189	-0.891915242732841	0.236096090043548	0.236096090043548	log.mad right -1	-2.5641389859189	margin	2
dotted	-2.53912206891868	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.53912206891868	margin	2
dotted	-2.5371184193979	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.5371184193979	margin	2
dotted	-2.52571007904757	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.52571007904757	margin	2
dotted	-2.51539805737777	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.51539805737777	margin	2
dotted	-2.50951220459111	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.50951220459111	margin	2
dotted	-2.50007761910465	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.50007761910465	margin	2
dotted	-2.49343394820107	-0.891915242732841	0.480815552586956	0.480815552586956	log.mad right -1	-2.49343394820107	margin	2
dotted	-2.48991132351453	-0.891915242732841	0.711323739137665	0.711323739137665	log.mad right -1	-2.48991132351453	margin	2
dotted	-2.48671730770037	-0.891915242732841	0.917027936609908	0.917027936609908	log.mad right -1	-2.48671730770037	margin	2
dotted	-2.47392230699237	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.47392230699237	margin	2
dotted	-2.45628574046295	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.45628574046295	margin	2
dotted	-2.41958454296112	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.41958454296112	margin	2
dotted	-2.38841376059838	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.38841376059838	margin	2
dotted	-2.37120435033153	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.37120435033153	margin	2
dotted	-2.35492905951166	-0.891915242732841	1.05049038750799	1.05049038750799	log.mad right -1	-2.35492905951166	margin	2
dotted	-2.35226679651821	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.35226679651821	margin	2
dotted	-2.33839145710276	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.33839145710276	margin	2
dotted	-2.31494757059488	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.31494757059488	margin	2
dotted	-2.29231883865383	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.29231883865383	margin	2
dotted	-2.27441211011336	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.27441211011336	margin	2
dotted	-2.26777564883725	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.26777564883725	margin	2
dotted	-2.2635485360225	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.2635485360225	margin	2
dotted	-2.25402517862556	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.25402517862556	margin	2
dotted	-2.23402864892722	-0.891915242732841	1.08093585685601	1.08093585685601	log.mad right -1	-2.23402864892722	margin	2
dotted	-2.20496580660434	-0.891915242732841	1.37337976064178	1.37337976064178	log.mad right -1	-2.20496580660434	margin	2
dotted	-2.1816656939412	-0.891915242732841	1.37337976064178	1.37337976064178	log.mad right -1	-2.1816656939412	margin	2
dotted	-2.16812652631956	-0.891915242732841	1.37337976064178	1.37337976064178	log.mad right -1	-2.16812652631956	margin	2
dotted	-2.14721737123815	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-2.14721737123815	margin	2
dotted	-2.11249860640012	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-2.11249860640012	margin	2
dotted	-2.09325687446392	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-2.09325687446392	margin	2
dotted	-2.03548671906702	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-2.03548671906702	margin	2
dotted	-1.89926384535668	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-1.89926384535668	margin	2
dotted	-1.78601242465807	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-1.78601242465807	margin	2
dotted	-1.69846549782181	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-1.69846549782181	margin	2
dotted	-1.63850006510732	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-1.63850006510732	margin	2
dotted	-1.60242408894456	-0.891915242732841	1.64893622494239	1.64893622494239	log.mad right -1	-1.60242408894456	margin	2
dotted	-1.56256020836578	-0.891915242732841	-0.261503151052825	-0.261503151052825	log.mad right -1	-1.56256020836578	margin	2
dotted	-1.46591940265293	-0.891915242732841	-0.918049018762426	-0.918049018762426	log.mad right -1	-1.46591940265293	margin	2
solid	-3.65457367769054	-3.46142381629557	-1.78172557795702	-1.78172557795702	log.mad left 0	-3.46142381629557	prediction	2
solid	-3.65457367769054	-3.43282747291109	-1.78172557795702	-1.78172557795702	log.mad left 0	-3.43282747291109	prediction	2
solid	-3.65457367769054	-3.40517154532405	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.40517154532405	prediction	2
solid	-3.65457367769054	-3.3425240529057	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.3425240529057	prediction	2
solid	-3.65457367769054	-3.28690415923927	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.28690415923927	prediction	2
solid	-3.65457367769054	-3.25718137605412	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.25718137605412	prediction	2
solid	-3.65457367769054	-3.23007133061773	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.23007133061773	prediction	2
solid	-3.65457367769054	-3.19934456195085	-0.985837336366813	-0.985837336366813	log.mad left 0	-3.19934456195085	prediction	2
solid	-3.65457367769054	-3.18268254716402	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.18268254716402	prediction	2
solid	-3.65457367769054	-3.17626573633418	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.17626573633418	prediction	2
solid	-3.65457367769054	-3.15418441021787	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.15418441021787	prediction	2
solid	-3.65457367769054	-3.13510218222723	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.13510218222723	prediction	2
solid	-3.65457367769054	-3.1288321516282	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.1288321516282	prediction	2
solid	-3.65457367769054	-3.12428325754699	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.12428325754699	prediction	2
solid	-3.65457367769054	-3.11052969191975	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.11052969191975	prediction	2
solid	-3.65457367769054	-3.09633058719428	0.0693003762035411	0.0693003762035411	log.mad left 0	-3.09633058719428	prediction	2
solid	-3.65457367769054	-3.06797832719976	0.0893436781242697	0.0893436781242697	log.mad left 0	-3.06797832719976	prediction	2
solid	-3.65457367769054	-3.03874000705693	0.0893436781242697	0.0893436781242697	log.mad left 0	-3.03874000705693	prediction	2
solid	-3.65457367769054	-3.03275494018199	0.735265439873894	0.735265439873894	log.mad left 0	-3.03275494018199	prediction	2
solid	-3.65457367769054	-3.01673144302113	0.735265439873894	0.735265439873894	log.mad left 0	-3.01673144302113	prediction	2
solid	-3.65457367769054	-2.9997273296055	0.735265439873894	0.735265439873894	log.mad left 0	-2.9997273296055	prediction	2
solid	-3.65457367769054	-2.99300764584068	0.735265439873894	0.735265439873894	log.mad left 0	-2.99300764584068	prediction	2
solid	-3.65457367769054	-2.97756749772815	0.735265439873894	0.735265439873894	log.mad left 0	-2.97756749772815	prediction	2
solid	-3.65457367769054	-2.95671233316695	0.735265439873894	0.735265439873894	log.mad left 0	-2.95671233316695	prediction	2
solid	-3.65457367769054	-2.93399282300782	0.735265439873894	0.735265439873894	log.mad left 0	-2.93399282300782	prediction	2
solid	-3.65457367769054	-2.91925822882904	0.735265439873894	0.735265439873894	log.mad left 0	-2.91925822882904	prediction	2
solid	-3.65457367769054	-2.91272294490496	0.735265439873894	0.735265439873894	log.mad left 0	-2.91272294490496	prediction	2
solid	-3.65457367769054	-2.90091679298919	0.38533663796607	0.38533663796607	log.mad left 0	-2.90091679298919	prediction	2
solid	-3.65457367769054	-2.89532856742363	0.38533663796607	0.38533663796607	log.mad left 0	-2.89532856742363	prediction	2
solid	-3.65457367769054	-2.89331240801927	0.38533663796607	0.38533663796607	log.mad left 0	-2.89331240801927	prediction	2
solid	-3.65457367769054	-2.8903268175071	0.38533663796607	0.38533663796607	log.mad left 0	-2.8903268175071	prediction	2
solid	-3.65457367769054	-2.88871961823805	0.38533663796607	0.38533663796607	log.mad left 0	-2.88871961823805	prediction	2
solid	-3.65457367769054	-2.88532403385801	0.293811253953723	0.293811253953723	log.mad left 0	-2.88532403385801	prediction	2
solid	-3.65457367769054	-2.87672990892027	0.293811253953723	0.293811253953723	log.mad left 0	-2.87672990892027	prediction	2
solid	-3.65457367769054	-2.8631083816259	0.293811253953723	0.293811253953723	log.mad left 0	-2.8631083816259	prediction	2
solid	-3.65457367769054	-2.85428308693244	0.293811253953723	0.293811253953723	log.mad left 0	-2.85428308693244	prediction	2
solid	-3.65457367769054	-2.84181173764153	0.293811253953723	0.293811253953723	log.mad left 0	-2.84181173764153	prediction	2
solid	-3.65457367769054	-2.83007162703623	0.293811253953723	0.293811253953723	log.mad left 0	-2.83007162703623	prediction	2
solid	-3.65457367769054	-2.82380106448097	0.293811253953723	0.293811253953723	log.mad left 0	-2.82380106448097	prediction	2
solid	-3.65457367769054	-2.81644846638205	0.293811253953723	0.293811253953723	log.mad left 0	-2.81644846638205	prediction	2
solid	-3.65457367769054	-2.80999344651041	0.293811253953723	0.293811253953723	log.mad left 0	-2.80999344651041	prediction	2
solid	-3.65457367769054	-2.79804633071877	0.293811253953723	0.293811253953723	log.mad left 0	-2.79804633071877	prediction	2
solid	-3.65457367769054	-2.77797327190277	0.304500739442641	0.304500739442641	log.mad left 0	-2.77797327190277	prediction	2
solid	-3.65457367769054	-2.75634625462163	0.304500739442641	0.304500739442641	log.mad left 0	-2.75634625462163	prediction	2
solid	-3.65457367769054	-2.73877837170882	0.304500739442641	0.304500739442641	log.mad left 0	-2.73877837170882	prediction	2
solid	-3.65457367769054	-2.72755138854465	0.304500739442641	0.304500739442641	log.mad left 0	-2.72755138854465	prediction	2
solid	-3.65457367769054	-2.71015428633862	0.304500739442641	0.304500739442641	log.mad left 0	-2.71015428633862	prediction	2
solid	-3.65457367769054	-2.69243076768016	0.304500739442641	0.304500739442641	log.mad left 0	-2.69243076768016	prediction	2
solid	-3.65457367769054	-2.68920926340671	0.38533663796607	0.38533663796607	log.mad left 0	-2.68920926340671	prediction	2
solid	-3.65457367769054	-2.68210493411309	0.38533663796607	0.38533663796607	log.mad left 0	-2.68210493411309	prediction	2
solid	-3.65457367769054	-2.66526584268327	0.38533663796607	0.38533663796607	log.mad left 0	-2.66526584268327	prediction	2
solid	-3.65457367769054	-2.65275784209228	0.475993668534741	0.475993668534741	log.mad left 0	-2.65275784209228	prediction	2
solid	-3.65457367769054	-2.64837890931216	0.475993668534741	0.475993668534741	log.mad left 0	-2.64837890931216	prediction	2
solid	-3.65457367769054	-2.64541549027185	0.38533663796607	0.38533663796607	log.mad left 0	-2.64541549027185	prediction	2
solid	-3.65457367769054	-2.64417817866232	0.38533663796607	0.38533663796607	log.mad left 0	-2.64417817866232	prediction	2
solid	-3.65457367769054	-2.64298500767469	0.38533663796607	0.38533663796607	log.mad left 0	-2.64298500767469	prediction	2
solid	-3.65457367769054	-2.63963557786102	0.425443443701682	0.425443443701682	log.mad left 0	-2.63963557786102	prediction	2
solid	-3.65457367769054	-2.63594106841411	0.425443443701682	0.425443443701682	log.mad left 0	-2.63594106841411	prediction	2
solid	-3.65457367769054	-2.62673272329374	0.425443443701682	0.425443443701682	log.mad left 0	-2.62673272329374	prediction	2
solid	-3.65457367769054	-2.60328130640727	0.425443443701682	0.425443443701682	log.mad left 0	-2.60328130640727	prediction	2
