x	y	key	tooltip	showSelected1	PANEL
1.2860477241317	7.18989945513693	log.rss.1	log.rss.1.thresh	1.2860477241317	8
1.29838853702448	7.50185695969797	log.rss.1	log.rss.1.thresh	1.29838853702448	8
1.3113819455507	6.79138533998964	log.rss.1	log.rss.1.thresh	1.3113819455507	8
1.34196682754856	7.15561131569885	log.rss.1	log.rss.1.thresh	1.34196682754856	8
1.37572468323001	7.15561131569885	log.rss.1	log.rss.1.thresh	1.37572468323001	8
1.39383554618389	7.27150550986747	log.rss.1	log.rss.1.thresh	1.39383554618389	8
1.39659344311974	7.27150550986747	log.rss.1	log.rss.1.thresh	1.39659344311974	8
1.40241813630432	7.27150550986747	log.rss.1	log.rss.1.thresh	1.40241813630432	8
1.40992998436317	7.27150550986747	log.rss.1	log.rss.1.thresh	1.40992998436317	8
1.43217550207157	7.27150550986747	log.rss.1	log.rss.1.thresh	1.43217550207157	8
1.52214537541918	6.27270294385851	log.rss.1	log.rss.1.thresh	1.52214537541918	8
1.6022403192008	6.27270294385851	log.rss.1	log.rss.1.thresh	1.6022403192008	8
1.61980779222736	5.98328612363113	log.rss.1	log.rss.1.thresh	1.61980779222736	8
1.64971459107854	5.98328612363113	log.rss.1	log.rss.1.thresh	1.64971459107854	8
1.69738040174995	4.93177755591411	log.rss.1	log.rss.1.thresh	1.69738040174995	8
1.74375397670084	5.33354888526042	log.rss.1	log.rss.1.thresh	1.74375397670084	8
1.77013391783256	5.33354888526042	log.rss.1	log.rss.1.thresh	1.77013391783256	8
1.81917347873603	5.33354888526042	log.rss.1	log.rss.1.thresh	1.81917347873603	8
1.86875958483129	5.51832557077198	log.rss.1	log.rss.1.thresh	1.86875958483129	8
1.90034426559358	5.10583130190074	log.rss.1	log.rss.1.thresh	1.90034426559358	8
1.93256546555622	5.12312504195446	log.rss.1	log.rss.1.thresh	1.93256546555622	8
1.97290684184435	5.12312504195446	log.rss.1	log.rss.1.thresh	1.97290684184435	8
2.03514838689041	5.45641887220311	log.rss.1	log.rss.1.thresh	2.03514838689041	8
2.10740482036071	4.15527914274366	log.rss.1	log.rss.1.thresh	2.10740482036071	8
2.18984547010235	3.68297980910313	log.rss.1	log.rss.1.thresh	2.18984547010235	8
2.31715982836332	3.13288176109006	log.rss.1	log.rss.1.thresh	2.31715982836332	8
2.48228983755051	4.40690543082381	log.rss.1	log.rss.1.thresh	2.48228983755051	8
2.63351466975524	4.40690543082381	log.rss.1	log.rss.1.thresh	2.63351466975524	8
2.73793444722927	4.30039092305604	log.rss.1	log.rss.1.thresh	2.73793444722927	8
2.77427452655245	4.65002518384887	log.rss.1	log.rss.1.thresh	2.77427452655245	8
3.27503268532974	4.45482503026201	log.rss.1	log.rss.1.thresh	3.27503268532974	8
4.365008016314	4.45482503026201	log.rss.1	log.rss.1.thresh	4.365008016314	8
5.07454039068833	4.45482503026201	log.rss.1	log.rss.1.thresh	5.07454039068833	8
5.24181822850971	6.17918077024615	log.rss.1	log.rss.1.thresh	5.24181822850971	8
5.29805192251759	7.3506976641422	log.rss.1	log.rss.1.thresh	5.29805192251759	8
5.39727452398341	7.51940992540513	log.rss.1	log.rss.1.thresh	5.39727452398341	8
5.54417685572189	8.55605149066474	log.rss.1	log.rss.1.thresh	5.54417685572189	8
